Exercício: 2014
Escopo: Municípios do Estado - CE
Tabela: Receitas Orçamentárias (Anexo I-C)
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Prefeitura Municipal de Ibaretama - CE;2305266;CE;13172;"Receitas Brutas Realizadas";"1.9.2.2.99.00.00 - Outras Restituições";"siconfi-cor_RO1.9.2.2.99.00.00";52104,15
Prefeitura Municipal de Ibaretama - CE;2305266;CE;13172;"Receitas Brutas Realizadas";"1.9.3.0.00.00.00 - Receita da Dívida Ativa";"siconfi-cor_RO1.9.3.0.00.00.00";4000,3
Prefeitura Municipal de Ibaretama - CE;2305266;CE;13172;"Receitas Brutas Realizadas";"1.9.3.2.00.00.00 - Receita da Dívida Ativa Não Tributária";"siconfi-cor_RO1.9.3.2.00.00.00";4000,3
Prefeitura Municipal de Ibaretama - CE;2305266;CE;13172;"Receitas Brutas Realizadas";"1.9.9.0.00.00.00 - Receitas Diversas";"siconfi-cor_RO1.9.9.0.00.00.00";36472,57
Prefeitura Municipal de Ibaretama - CE;2305266;CE;13172;"Receitas Brutas Realizadas";"2.0.0.0.00.00.00 - Receitas de Capital";"siconfi-cor_RO2.0.0.0.00.00.00";632715,47
Prefeitura Municipal de Ibaretama - CE;2305266;CE;13172;"Receitas Brutas Realizadas";"2.4.0.0.00.00.00 - Transferências de Capital";"siconfi-cor_RO2.4.0.0.00.00.00";632715,47
Prefeitura Municipal de Ibaretama - CE;2305266;CE;13172;"Receitas Brutas Realizadas";"2.4.2.0.00.00.00 - Transferências Intergovernamentais";"siconfi-cor_RO2.4.2.0.00.00.00";197701,8
Prefeitura Municipal de Ibaretama - CE;2305266;CE;13172;"Receitas Brutas Realizadas";"2.4.2.1.00.00.00 - Transferências da União";"siconfi-cor_RO2.4.2.1.00.00.00";197701,8
Prefeitura Municipal de Ibaretama - CE;2305266;CE;13172;"Receitas Brutas Realizadas";"2.4.2.1.02.00.00 - Transferências de Recursos Destinados a Programas de Educação";"siconfi-cor_RO2.4.2.1.02.00.00";197701,8
Prefeitura Municipal de Ibaretama - CE;2305266;CE;13172;"Receitas Brutas Realizadas";"2.4.7.0.00.00.00 - Transferências de Convênios";"siconfi-cor_RO2.4.7.0.00.00.00";435013,67
Prefeitura Municipal de Ibaretama - CE;2305266;CE;13172;"Receitas Brutas Realizadas";"2.4.7.1.00.00.00 - Transferências de Convênios da União e de suas Entidades";"siconfi-cor_RO2.4.7.1.00.00.00";435013,67
Prefeitura Municipal de Ibaretama - CE;2305266;CE;13172;"Receitas Brutas Realizadas";"2.4.7.1.99.00.00 - Outras Transferências de Convênios da União";"siconfi-cor_RO2.4.7.1.99.00.00";435013,67
Prefeitura Municipal de Ibaretama - CE;2305266;CE;13172;"Deduções - FUNDEB";"Total Receitas";"siconfi-cor_TotalReceitas";2324720,33
Prefeitura Municipal de Ibaretama - CE;2305266;CE;13172;"Deduções - FUNDEB";"1.0.0.0.00.00.00 - Receitas Correntes";"siconfi-cor_RO1.0.0.0.00.00.00";2324720,33
Prefeitura Municipal de Ibaretama - CE;2305266;CE;13172;"Deduções - FUNDEB";"1.7.0.0.00.00.00 - Transferências Correntes";"siconfi-cor_RO1.7.0.0.00.00.00";2324720,33
Prefeitura Municipal de Ibaretama - CE;2305266;CE;13172;"Deduções - FUNDEB";"1.7.2.0.00.00.00 - Transferências Intergovernamentais";"siconfi-cor_RO1.7.2.0.00.00.00";2324720,33
Prefeitura Municipal de Ibaretama - CE;2305266;CE;13172;"Deduções - FUNDEB";"1.7.2.1.00.00.00 - Transferências da União";"siconfi-cor_RO1.7.2.1.00.00.00";1834187,26
Prefeitura Municipal de Ibaretama - CE;2305266;CE;13172;"Deduções - FUNDEB";"1.7.2.1.01.00.00 - Participação na Receita da União";"siconfi-cor_RO1.7.2.1.01.00.00";1832682,68
Prefeitura Municipal de Ibaretama - CE;2305266;CE;13172;"Deduções - FUNDEB";"1.7.2.1.01.02.00 - Cota-Parte do Fundo de Participação dos Municípios ¿ FPM";"siconfi-cor_RO1.7.2.1.01.02.00";1831793,67
Prefeitura Municipal de Ibaretama - CE;2305266;CE;13172;"Deduções - FUNDEB";"1.7.2.1.01.05.00 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural ¿ ITR";"siconfi-cor_RO1.7.2.1.01.05.00";889,01
Prefeitura Municipal de Ibaretama - CE;2305266;CE;13172;"Deduções - FUNDEB";"1.7.2.1.36.00.00 - Transferências Financeiras do ICMS ¿ Desoneração ¿ L.C. Nº 87/96";"siconfi-cor_RO1.7.2.1.36.00.00";1504,58
Prefeitura Municipal de Ibaretama - CE;2305266;CE;13172;"Deduções - FUNDEB";"1.7.2.2.00.00.00 - Transferências dos Estados";"siconfi-cor_RO1.7.2.2.00.00.00";490533,07
Prefeitura Municipal de Ibaretama - CE;2305266;CE;13172;"Deduções - FUNDEB";"1.7.2.2.01.00.00 - Participação na Receita dos Estados";"siconfi-cor_RO1.7.2.2.01.00.00";490533,07
Prefeitura Municipal de Ibaretama - CE;2305266;CE;13172;"Deduções - FUNDEB";"1.7.2.2.01.01.00 - Cota-Parte do ICMS";"siconfi-cor_RO1.7.2.2.01.01.00";472831,04
Prefeitura Municipal de Ibaretama - CE;2305266;CE;13172;"Deduções - FUNDEB";"1.7.2.2.01.02.00 - Cota-Parte do IPVA";"siconfi-cor_RO1.7.2.2.01.02.00";16156,81
Prefeitura Municipal de Ibaretama - CE;2305266;CE;13172;"Deduções - FUNDEB";"1.7.2.2.01.04.00 - Cota-Parte do IPI sobre Exportação";"siconfi-cor_RO1.7.2.2.01.04.00";1545,22
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Receitas Brutas Realizadas";"Total Receitas";"siconfi-cor_TotalReceitas";87465063,2
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Receitas Brutas Realizadas";"1.0.0.0.00.00.00 - Receitas Correntes";"siconfi-cor_RO1.0.0.0.00.00.00";84883087,21
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Receitas Brutas Realizadas";"1.1.0.0.00.00.00 - Receita Tributária";"siconfi-cor_RO1.1.0.0.00.00.00";3727171,61
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Receitas Brutas Realizadas";"1.1.1.0.00.00.00 - Impostos";"siconfi-cor_RO1.1.1.0.00.00.00";3420331,68
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Receitas Brutas Realizadas";"1.1.1.2.00.00.00 - Impostos sobre o Patrimônio e a Renda";"siconfi-cor_RO1.1.1.2.00.00.00";1717299,54
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Receitas Brutas Realizadas";"1.1.1.2.02.00.00 - Imposto sobre a Propriedade Predial e Territorial Urbana ¿ IPTU";"siconfi-cor_RO1.1.1.2.02.00.00";230829,94
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Receitas Brutas Realizadas";"1.1.1.2.04.00.00 - Imposto sobre a Renda e Proventos de Qualquer Natureza ¿ IR";"siconfi-cor_RO1.1.1.2.04.00.00";1296816,22
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Receitas Brutas Realizadas";"1.1.1.2.04.31.00 - Retido nas Fontes - Trabalho";"siconfi-cor_RO1.1.1.2.04.31.00";1021700,71
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Receitas Brutas Realizadas";"1.1.1.2.04.34.00 - Retido nas Fontes - Outros Rendimentos";"siconfi-cor_RO1.1.1.2.04.34.00";275115,51
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Receitas Brutas Realizadas";"1.1.1.2.08.00.00 - Imposto sobre Transmissão "Inter Vivos" de Bens Imóveis e de Direitos Reais sobre Imóveis ¿ ITBI";"siconfi-cor_RO1.1.1.2.08.00.00";189653,38
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Receitas Brutas Realizadas";"1.1.1.3.00.00.00 - Impostos sobre a Produção e a Circulação";"siconfi-cor_RO1.1.1.3.00.00.00";1703032,14
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Receitas Brutas Realizadas";"1.1.1.3.05.00.00 - Imposto sobre Serviços de Qualquer Natureza ¿ ISSQN";"siconfi-cor_RO1.1.1.3.05.00.00";1703032,14
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Receitas Brutas Realizadas";"1.1.2.0.00.00.00 - Taxas";"siconfi-cor_RO1.1.2.0.00.00.00";306839,93
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Receitas Brutas Realizadas";"1.1.2.1.00.00.00 - Taxas pelo Exercício do Poder de Polícia";"siconfi-cor_RO1.1.2.1.00.00.00";306839,93
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Receitas Brutas Realizadas";"1.2.0.0.00.00.00 - Receitas de Contribuições";"siconfi-cor_RO1.2.0.0.00.00.00";1850026,18
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Receitas Brutas Realizadas";"1.2.1.0.00.00.00 - Contribuições Sociais";"siconfi-cor_RO1.2.1.0.00.00.00";1848569,86
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Receitas Brutas Realizadas";"1.2.1.0.29.00.00 - Contribuições para o Regime Próprio de Previdência do Servidor Público";"siconfi-cor_RO1.2.1.0.29.00.00";1848569,86
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Receitas Brutas Realizadas";"1.2.1.0.29.07.00 - Contribuição do Servidor Ativo Civil para o Regime Próprio";"siconfi-cor_RO1.2.1.0.29.07.00";1845583,25
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Receitas Brutas Realizadas";"1.2.1.0.29.09.00 - Contribuições do Servidor Inativo Civil para o Regime Próprio";"siconfi-cor_RO1.2.1.0.29.09.00";2986,61
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Receitas Brutas Realizadas";"1.2.3.0.00.00.00 - Contribuição para Custeio do Serviço de Iluminação Pública";"siconfi-cor_RO1.2.3.0.00.00.00";1456,32
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Receitas Brutas Realizadas";"1.3.0.0.00.00.00 - Receita Patrimonial";"siconfi-cor_RO1.3.0.0.00.00.00";3408789,32
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Receitas Brutas Realizadas";"1.3.2.0.00.00.00 - Receitas de Valores Mobiliários";"siconfi-cor_RO1.3.2.0.00.00.00";3408789,32
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Receitas Brutas Realizadas";"1.3.2.5.00.00.00 - Remuneração de Depósitos Bancários";"siconfi-cor_RO1.3.2.5.00.00.00";420674,93
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Receitas Brutas Realizadas";"1.3.2.8.00.00.00 - Remuneração dos Investimentos do Regime Próprio de Previdência do Servidor";"siconfi-cor_RO1.3.2.8.00.00.00";2988114,39
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Receitas Brutas Realizadas";"1.6.0.0.00.00.00 - Receita de Serviços";"siconfi-cor_RO1.6.0.0.00.00.00";2266874,55
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Receitas Brutas Realizadas";"1.6.0.0.26.00.00 - Serviços de Fornecimento de Água";"siconfi-cor_RO1.6.0.0.26.00.00";2236670,03
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Receitas Brutas Realizadas";"1.6.0.0.99.00.00 - Demais Receitas de Serviços";"siconfi-cor_RO1.6.0.0.99.00.00";30204,52
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Receitas Brutas Realizadas";"1.7.0.0.00.00.00 - Transferências Correntes";"siconfi-cor_RO1.7.0.0.00.00.00";72450241,15
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Receitas Brutas Realizadas";"1.7.2.0.00.00.00 - Transferências Intergovernamentais";"siconfi-cor_RO1.7.2.0.00.00.00";72450241,15
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Receitas Brutas Realizadas";"1.7.2.1.00.00.00 - Transferências da União";"siconfi-cor_RO1.7.2.1.00.00.00";40762411,53
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Receitas Brutas Realizadas";"1.7.2.1.01.00.00 - Participação na Receita da União";"siconfi-cor_RO1.7.2.1.01.00.00";24371764,15
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Receitas Brutas Realizadas";"1.7.2.1.01.02.00 - Cota-Parte do Fundo de Participação dos Municípios ¿ FPM";"siconfi-cor_RO1.7.2.1.01.02.00";24365061,52
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Receitas Brutas Realizadas";"1.7.2.1.01.05.00 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural ¿ ITR";"siconfi-cor_RO1.7.2.1.01.05.00";6702,63
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Receitas Brutas Realizadas";"1.7.2.1.22.00.00 - Transferências da Compensação Financeira pela Exploração de Recursos Naturais";"siconfi-cor_RO1.7.2.1.22.00.00";395379,56
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Receitas Brutas Realizadas";"1.7.2.1.22.40.00 - Cota-Parte Royalties pelo Excedente da Produção do Petróleo - Lei nº 9.478/97 artigo 49 I e II";"siconfi-cor_RO1.7.2.1.22.40.00";38358,75
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Receitas Brutas Realizadas";"1.7.2.1.22.70.00 - Cota-Parte do Fundo Especial do Petróleo ¿ FEP";"siconfi-cor_RO1.7.2.1.22.70.00";357020,81
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Receitas Brutas Realizadas";"1.7.2.1.33.00.00 - Transferências de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo";"siconfi-cor_RO1.7.2.1.33.00.00";7034484,34
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Receitas Brutas Realizadas";"1.7.2.1.34.00.00 - Transferências de Recursos do Fundo Nacional de Assistência Social ¿ FNAS";"siconfi-cor_RO1.7.2.1.34.00.00";762008,13
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Receitas Brutas Realizadas";"1.7.2.1.35.00.00 - Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação ¿ FNDE";"siconfi-cor_RO1.7.2.1.35.00.00";2123420,12
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Receitas Brutas Realizadas";"1.7.2.1.36.00.00 - Transferências Financeiras do ICMS ¿ Desoneração ¿ L.C. Nº 87/96";"siconfi-cor_RO1.7.2.1.36.00.00";17808,12
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Receitas Brutas Realizadas";"1.7.2.1.99.00.00 - Outras Transferências da União";"siconfi-cor_RO1.7.2.1.99.00.00";6057547,11
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Receitas Brutas Realizadas";"1.7.2.2.00.00.00 - Transferências dos Estados";"siconfi-cor_RO1.7.2.2.00.00.00";6238545,62
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Receitas Brutas Realizadas";"1.7.2.2.01.00.00 - Participação na Receita dos Estados";"siconfi-cor_RO1.7.2.2.01.00.00";5819393,53
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Receitas Brutas Realizadas";"1.7.2.2.01.01.00 - Cota-Parte do ICMS";"siconfi-cor_RO1.7.2.2.01.01.00";5110059,32
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Receitas Brutas Realizadas";"1.7.2.2.01.02.00 - Cota-Parte do IPVA";"siconfi-cor_RO1.7.2.2.01.02.00";685736,82
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Receitas Brutas Realizadas";"1.7.2.2.01.04.00 - Cota-Parte do IPI sobre Exportação";"siconfi-cor_RO1.7.2.2.01.04.00";17086,09
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Receitas Brutas Realizadas";"1.7.2.2.01.13.00 - Cota-Parte da Contribuição de Intervenção no Domínio Econômico";"siconfi-cor_RO1.7.2.2.01.13.00";6511,3
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Receitas Brutas Realizadas";"1.7.2.2.22.00.00 - Transferências da Cota-Parte da Compensação Financeira (25%)";"siconfi-cor_RO1.7.2.2.22.00.00";26006,08
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Receitas Brutas Realizadas";"1.7.2.2.22.30.00 - Cota-Parte Royalties - Compensação Financeira pela Produção de Petróleo - Lei nº 7.990/89 artigo 9º";"siconfi-cor_RO1.7.2.2.22.30.00";26006,08
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Receitas Brutas Realizadas";"1.7.2.2.99.00.00 - Outras Transferências dos Estados";"siconfi-cor_RO1.7.2.2.99.00.00";393146,01
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Receitas Brutas Realizadas";"1.7.2.4.00.00.00 - Transferências Multigovernamentais";"siconfi-cor_RO1.7.2.4.00.00.00";25449284,00
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Receitas Brutas Realizadas";"1.7.2.4.01.00.00 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e de Valorização do Magistério - FUNDEB";"siconfi-cor_RO1.7.2.4.01.00.00";19586820,17
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Receitas Brutas Realizadas";"1.7.2.4.02.00.00 - Transferências de Recursos da Complementação ao Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e de Valorização do Magistério - FUNDEB";"siconfi-cor_RO1.7.2.4.02.00.00";5862463,83
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Receitas Brutas Realizadas";"1.9.0.0.00.00.00 - Outras Receitas Correntes";"siconfi-cor_RO1.9.0.0.00.00.00";1179984,4
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Receitas Brutas Realizadas";"1.9.1.0.00.00.00 - Multas e Juros de Mora";"siconfi-cor_RO1.9.1.0.00.00.00";181195,49
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Receitas Brutas Realizadas";"1.9.1.8.00.00.00 - Multas e Juros de Mora de Outras Receitas";"siconfi-cor_RO1.9.1.8.00.00.00";32228,00
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Receitas Brutas Realizadas";"1.9.1.9.00.00.00 - Multas de Outras Origens";"siconfi-cor_RO1.9.1.9.00.00.00";148967,49
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Receitas Brutas Realizadas";"1.9.2.0.00.00.00 - Indenizações e Restituições";"siconfi-cor_RO1.9.2.0.00.00.00";316972,47
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Receitas Brutas Realizadas";"1.9.2.2.00.00.00 - Restituições";"siconfi-cor_RO1.9.2.2.00.00.00";316972,47
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Receitas Brutas Realizadas";"1.9.2.2.99.00.00 - Outras Restituições";"siconfi-cor_RO1.9.2.2.99.00.00";316972,47
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Receitas Brutas Realizadas";"1.9.3.0.00.00.00 - Receita da Dívida Ativa";"siconfi-cor_RO1.9.3.0.00.00.00";124989,45
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Receitas Brutas Realizadas";"1.9.3.1.00.00.00 - Receita da Dívida Ativa Tributária";"siconfi-cor_RO1.9.3.1.00.00.00";124989,45
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Receitas Brutas Realizadas";"1.9.9.0.00.00.00 - Receitas Diversas";"siconfi-cor_RO1.9.9.0.00.00.00";556826,99
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Receitas Brutas Realizadas";"2.0.0.0.00.00.00 - Receitas de Capital";"siconfi-cor_RO2.0.0.0.00.00.00";57660,00
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Receitas Brutas Realizadas";"2.2.0.0.00.00.00 - Alienação de Bens";"siconfi-cor_RO2.2.0.0.00.00.00";57660,00
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Receitas Brutas Realizadas";"2.2.2.0.00.00.00 - Alienação de Bens Imóveis";"siconfi-cor_RO2.2.2.0.00.00.00";57660,00
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Receitas Brutas Realizadas";"7.0.0.0.00.00.00 - Receitas Correntes Intraorçamentárias";"siconfi-cor_RI7.0.0.0.00.00.00";2524315,99
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Receitas Brutas Realizadas";"7.2.0.0.00.00.00 - Receitas de Contribuições Intraorçamentárias";"siconfi-cor_RI7.2.0.0.00.00.00";2501200,45
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Receitas Brutas Realizadas";"7.2.1.0.00.00.00 - Contribuições Sociais Intraorçamentárias";"siconfi-cor_RI7.2.1.0.00.00.00";2501200,45
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Receitas Brutas Realizadas";"7.2.1.0.29.00.00 - Contribuições para o Regime Próprio de Previdência do Servidor Público Intraorçamentárias";"siconfi-cor_RI7.2.1.0.29.00.00";2501200,45
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Receitas Brutas Realizadas";"7.2.1.0.29.01.00 - Contribuição Patronal de Servidor Ativo Civil para o Regime Próprio Intraorçamentária";"siconfi-cor_RI7.2.1.0.29.01.00";2501200,45
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Receitas Brutas Realizadas";"7.9.0.0.00.00.00 - Outras Receitas Correntes Intraorçamentárias";"siconfi-cor_RI7.9.0.0.00.00.00";23115,54
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Receitas Brutas Realizadas";"7.9.1.2.00.00.00 - Multas e Juros de Mora das Contribuições Intraorçamentárias";"siconfi-cor_RI7.9.1.2.00.00.00";23115,54
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Receitas Brutas Realizadas";"7.9.1.2.29.00.00 - Multas e Juros de Mora das Contribuições para o Regime Próprio de Previdência do Servidor Intraorçamentárias";"siconfi-cor_RI7.9.1.2.29.00.00";23115,54
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Deduções - FUNDEB";"Total Receitas";"siconfi-cor_TotalReceitas";5746984,52
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Deduções - FUNDEB";"1.0.0.0.00.00.00 - Receitas Correntes";"siconfi-cor_RO1.0.0.0.00.00.00";5746984,52
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Deduções - FUNDEB";"1.7.0.0.00.00.00 - Transferências Correntes";"siconfi-cor_RO1.7.0.0.00.00.00";5746984,52
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Deduções - FUNDEB";"1.7.2.0.00.00.00 - Transferências Intergovernamentais";"siconfi-cor_RO1.7.2.0.00.00.00";5746984,52
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Deduções - FUNDEB";"1.7.2.1.00.00.00 - Transferências da União";"siconfi-cor_RO1.7.2.1.00.00.00";4584386,73
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Deduções - FUNDEB";"1.7.2.1.01.00.00 - Participação na Receita da União";"siconfi-cor_RO1.7.2.1.01.00.00";4580825,13
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Deduções - FUNDEB";"1.7.2.1.01.02.00 - Cota-Parte do Fundo de Participação dos Municípios ¿ FPM";"siconfi-cor_RO1.7.2.1.01.02.00";4579484,67
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Deduções - FUNDEB";"1.7.2.1.01.05.00 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural ¿ ITR";"siconfi-cor_RO1.7.2.1.01.05.00";1340,46
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Deduções - FUNDEB";"1.7.2.1.36.00.00 - Transferências Financeiras do ICMS ¿ Desoneração ¿ L.C. Nº 87/96";"siconfi-cor_RO1.7.2.1.36.00.00";3561,6
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Deduções - FUNDEB";"1.7.2.2.00.00.00 - Transferências dos Estados";"siconfi-cor_RO1.7.2.2.00.00.00";1162597,79
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Deduções - FUNDEB";"1.7.2.2.01.00.00 - Participação na Receita dos Estados";"siconfi-cor_RO1.7.2.2.01.00.00";1162597,79
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Deduções - FUNDEB";"1.7.2.2.01.01.00 - Cota-Parte do ICMS";"siconfi-cor_RO1.7.2.2.01.01.00";1022011,76
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Deduções - FUNDEB";"1.7.2.2.01.02.00 - Cota-Parte do IPVA";"siconfi-cor_RO1.7.2.2.01.02.00";137147,25
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Deduções - FUNDEB";"1.7.2.2.01.04.00 - Cota-Parte do IPI sobre Exportação";"siconfi-cor_RO1.7.2.2.01.04.00";3438,78
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Outras Deduções da Receita";"Total Receitas";"siconfi-cor_TotalReceitas";1006012,13
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Outras Deduções da Receita";"1.0.0.0.00.00.00 - Receitas Correntes";"siconfi-cor_RO1.0.0.0.00.00.00";1006012,13
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Outras Deduções da Receita";"1.3.0.0.00.00.00 - Receita Patrimonial";"siconfi-cor_RO1.3.0.0.00.00.00";1006012,13
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Outras Deduções da Receita";"1.3.2.0.00.00.00 - Receitas de Valores Mobiliários";"siconfi-cor_RO1.3.2.0.00.00.00";1006012,13
Prefeitura Municipal de Itapajé - CE;2306306;CE;50671;"Outras Deduções da Receita";"1.3.2.8.00.00.00 - Remuneração dos Investimentos do Regime Próprio de Previdência do Servidor";"siconfi-cor_RO1.3.2.8.00.00.00";1006012,13
Prefeitura Municipal de Jaguaribe - CE;2306900;CE;34621;"Receitas Brutas Realizadas";"Total Receitas";"siconfi-cor_TotalReceitas";76505323,28
Prefeitura Municipal de Jaguaribe - CE;2306900;CE;34621;"Receitas Brutas Realizadas";"1.0.0.0.00.00.00 - Receitas Correntes";"siconfi-cor_RO1.0.0.0.00.00.00";66052214,57
Prefeitura Municipal de Jaguaribe - CE;2306900;CE;34621;"Receitas Brutas Realizadas";"1.1.0.0.00.00.00 - Receita Tributária";"siconfi-cor_RO1.1.0.0.00.00.00";3182911,38
Prefeitura Municipal de Jaguaribe - CE;2306900;CE;34621;"Receitas Brutas Realizadas";"1.1.1.0.00.00.00 - Impostos";"siconfi-cor_RO1.1.1.0.00.00.00";2820447,23
Prefeitura Municipal de Jaguaribe - CE;2306900;CE;34621;"Receitas Brutas Realizadas";"1.1.1.2.00.00.00 - Impostos sobre o Patrimônio e a Renda";"siconfi-cor_RO1.1.1.2.00.00.00";1385099,83
Prefeitura Municipal de Jaguaribe - CE;2306900;CE;34621;"Receitas Brutas Realizadas";"1.1.1.2.02.00.00 - Imposto sobre a Propriedade Predial e Territorial Urbana ¿ IPTU";"siconfi-cor_RO1.1.1.2.02.00.00";317584,2
Prefeitura Municipal de Jaguaribe - CE;2306900;CE;34621;"Receitas Brutas Realizadas";"1.1.1.2.04.00.00 - Imposto sobre a Renda e Proventos de Qualquer Natureza ¿ IR";"siconfi-cor_RO1.1.1.2.04.00.00";1045211,11
Prefeitura Municipal de Jaguaribe - CE;2306900;CE;34621;"Receitas Brutas Realizadas";"1.1.1.2.04.31.00 - Retido nas Fontes - Trabalho";"siconfi-cor_RO1.1.1.2.04.31.00";851476,6
